Geneid,<2C,G1,S,G2M,>4C,desc,class,selected
Tb927.6.710,0.0,1.0,0.5679099821706152,0.11866023331970806,0.013053524891644255,dephospho-CoA kinase  putative,G1,yes
Tb927.7.2380,0.0,0.33945995228463566,0.0515290600159521,1.0,0.14016022188157204,hypothetical protein  conserved,G2M,yes
Tb927.3.5580,0.01018943359613622,1.0,0.5112541342699289,0.26454363153341465,0.5635048103566886,tryptophanyl-tRNA synthetase,G1,yes
Tb927.9.13280,0.0012864094685522997,0.42197358592959344,1.0,0.4349512815823182,0.05549899324232993,Double RNA binding domain protein 9,S,yes
Tb927.5.4410,0.0,0.031060608162756288,0.68431437370466,0.45259192569640316,1.0,hypothetical protein  conserved,>4C,yes
Tb927.11.9160,1.1675705151694027e-07,0.15291107169412538,0.46209488604881077,1.0,0.014573941221726484,ATPase-like protein  putative,G2M,yes
Tb927.5.4440,0.5309245711333966,1.0,0.17240682167172142,0.5440121960891149,0.03377412517753768,dynein light chain  putative,G1,yes
Tb927.5.4530,0.18105487894296107,1.0,0.2528337594729202,0.32368322917427933,0.04096687126747629,Long chain fatty acyl elongase,G1,yes
Tb927.8.8330,0.00034558916736031277,0.013278673743723076,0.04576365781897692,0.06948847839555625,1.0,cysteine peptidase  putative,>4C,yes
Tb927.11.9040,0.27467835040586674,0.20939424322565936,1.0,0.6396036927048809,0.07929833126780987,conserved protein,S,yes
Tb927.8.8300,9.217929830955307e-05,0.5454189320542007,0.3474185323205126,1.0,0.3014327990375066,amino acid transporter  putative,G2M,yes
Tb927.9.14480,0.002961463488653436,0.5098219352814358,0.29899264922990243,1.0,0.3307091155543104,dynein-associated protein  putative,G2M,yes
Tb927.5.4560,1.1332937079950275e-05,1.0,0.43181874126737196,0.4936983461055493,0.1489652684063034,guanine deaminase  putative,G1,yes
Tb927.5.4570,0.00012361092203367686,0.12078235811877384,0.13473281406504128,0.1824574115601019,1.0,Flagellum adhesion protein 3,>4C,yes
Tb927.2.3930,0.19368675813257413,0.32171092027272913,0.28154699332848415,1.0,0.2038688936894667,dna replication licensing factor mcm3,G2M,yes
Tb927.2.3960,8.9385143477235e-05,1.0,0.22695655794076847,0.3379894506728018,0.012227175198419092,chaperone protein DnaJ  putative,G1,yes
Tb927.8.8200,1.55982267844813e-09,0.0009814995105887668,0.007981758053373476,0.004854109332673222,1.0,Flagellar-associated protein 59  putative,>4C,yes
Tb927.10.11530,8.258035352395593e-08,1.0,0.42257136718004396,0.0968475999151365,0.01067822416362346,hypothetical protein  conserved,G1,yes
Tb927.2.4060,2.0600462175301188e-09,0.0010054970791225745,0.010947967551487518,0.02332135378268756,1.0,Dynein intermediate chain 138,>4C,yes
Tb927.9.14370,0.0,9.61337238537035e-05,1.0,0.22725387502325262,0.7898319279686554,60S ribosomal protein L26  putative,S,yes
Tb927.9.14290,0.005234944699139923,0.027867943744108368,0.06397566131197877,0.14572017529951087,1.0,Cytokinesis initiation factor 2,>4C,yes
Tb927.10.11610,0.005854342519417,1.0,0.35104747416606563,0.2779955939736917,0.033111048198585624,SKP1-like protein,G1,yes
Tb927.8.8090,0.00012029320852241801,1.0,0.44072781024670593,0.4350379262018193,0.05093270394578534,UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase  putative,G1,yes
Tb927.9.14230,0.022459251435691507,0.24587313528911303,0.6065710915924943,1.0,0.005815454608418766,hypothetical protein  conserved,G2M,yes
Tb927.1.5240,0.0008570537211564143,0.2058220180857063,1.0,0.8516385717100639,0.0010294652983425423,expression site-associated gene 1 (ESAG1) protein  putative,S,yes
Tb927.10.11670,0.00022313792054973902,1.0,0.16897674115912512,0.6869040334120069,0.018491114401138885,hypothetical protein  conserved,G1,yes
Tb927.2.3340,0.0,0.44530911187982924,0.4986544954023117,1.0,0.10788594653979482,hypothetical protein,G2M,yes
Tb927.5.4390,0.0,1.0,0.2808985040847301,0.41444909494396265,0.7236863378713838,hypothetical protein  conserved,G1,yes
Tb927.10.11710,0.17921608364867236,0.38526472808498313,1.0,0.47405761686609305,6.097333825043242e-05,hypothetical protein,S,yes
Tb927.11.9220,5.851550417397945e-08,0.08249558261450618,1.0,0.35842822393579016,0.06013259706743472,proteasome regulatory non-ATP-ase subunit 2,S,yes
Tb927.10.10980,0.0009610730284304098,0.49797404970206977,0.24319378202577155,1.0,0.11916651140682169,heat shock protein 90  putative,G2M,yes
Tb927.2.2410,0.008940655422467731,1.0,0.34880984117407526,0.3340657308722862,0.10229098298959163,hypothetical protein  conserved,G1,yes
Tb927.2.2440,0.002228431576459085,0.3894477800909394,0.49061634847447877,1.0,0.16197452261605294,proteasome regulatory non-ATPase subunit 6,G2M,yes
Tb927.9.14990,0.0,1.0,0.2192293985999795,0.152335675653404,0.2997657880974096,hypothetical protein  conserved,G1,yes
Tb927.5.4170,0.021348899311469754,0.18050162315871565,1.0,0.4331729650792893,0.7359329798821442,histone H4  putative,S,yes
Tb927.7.230,0.8940213488926174,1.0,0.6199867245806389,0.15783524506806418,0.027600661791640196,40S ribosomal protein S33  putative,G1,yes
Tb927.10.11100,0.26438175653536944,1.0,0.5731571872548575,0.14781065759350248,0.5677038741757127,deoxyribodipyrimidine photo-lyase  putative,G1,yes
Tb927.10.11160,4.361844332425604e-08,0.08066281667211435,1.0,0.42688651743568384,0.03650193012443345,NFU2 iron-sulfur cluster scaffold homolog  mitochondrial,S,yes
Tb927.10.11190,0.03674566100651984,1.0,0.3075132486721026,0.3701703606895979,0.009435126545913115,tRNA-splicing ligase RtcB  putative,G1,yes
Tb927.2.2830,0.008494029083316581,0.24686349243572214,0.592195168876634,1.0,0.11900134336270599,hypothetical protein  conserved,G2M,yes
Tb927.5.4290,0.00030997454227887537,1.0,0.44560038341673197,0.19764804335512276,0.000391077359238465,hypothetical protein  conserved,G1,yes
Tb927.2.2900,0.0,1.0,0.29201604693226785,0.5519575538459192,0.09261160491143025,ARP2/3 complex subunit  putative,G1,yes
Tb927.2.2920,3.716320264590779e-05,0.3707404481936883,0.5136915679079129,1.0,0.003549761916281274,UAA transporter family  putative,G2M,yes
Tb927.10.11240,0.24113783752158605,1.0,0.22476912167530042,0.12689533168738373,0.1292303793672945,hypothetical protein  conserved,G1,yes
Tb927.10.11250,0.0,0.0001239090381212953,0.00630157450459315,0.00848616793371995,1.0,Coiled-coil domain-containing protein 40 homolog,>4C,yes
Tb927.10.11260,0.0,1.0,0.06109426900853844,0.342507668914793,0.0,SSU ribosomal protein  mitochondrial  putative,G1,yes
Tb927.2.3020,0.0026280835281902236,0.1195419869267634,0.005517442987515759,0.055051928420692585,1.0,Component of motile flagella 76,>4C,yes
Tb927.10.11300,0.0,0.11035180314300003,0.0891891494784132,0.2814272927521305,1.0,paraflagellar rod component  putative,>4C,yes
Tb927.10.11310,3.2172351626850348e-09,0.03106823400693476,0.11190710956989852,0.24300587450107078,1.0,intraflagellar transport protein 57/55,>4C,yes
Tb927.2.3190,0.0358743725944839,0.4702516551816286,0.4023221327469421,1.0,0.12254010002923961,Got1/Sft2-like family  putative,G2M,yes
Tb927.10.11370,0.0043656822183963185,1.0,0.14573169713019823,0.6631651755890428,0.19252044926406925,hypothetical protein  conserved,G1,yes
Tb927.1.5180,0.0,0.15783096310264969,1.0,0.30132779587523095,0.0,hypothetical protein,S,yes
Tb927.10.11750,0.05847498375494267,1.0,0.5186154194671204,0.4187165689057867,0.006310140070832061,hypothetical protein  conserved,G1,yes
Tb927.9.15060,0.0,0.40833601529450864,0.46335634313008955,1.0,0.322129451712722,rRNA processing protein  putative,G2M,yes
Tb927.2.5120,2.1985244382747995e-07,0.07899790055069454,1.0,0.1340626844979398,0.04670297124970141,Vesicle-associated membrane protein 7,S,yes
Tb927.8.7420,6.751364285440548e-07,0.03272939574356085,0.10587755180098704,0.040476311829446485,1.0,TerD domain containing protein  putative,>4C,yes
Tb927.2.5140,0.0009159687546043264,0.6081504560082631,1.0,0.2732123969780105,0.05081258406749377,hypothetical protein  conserved,S,yes
Tb927.1.4500,0.006804797076603599,0.5873045097955122,0.5002591604230655,0.36175599605911724,1.0,SNARE associated Golgi protein  putative,>4C,yes
Tb927.2.5160,3.074831811431284e-05,1.0,0.286492358355836,0.3680272111048577,0.10794683974839787,chaperone protein DnaJ  putative,G1,yes
Tb927.9.13520,0.003149840637684021,0.18782820437938114,0.26865531342519994,0.3245808367060898,1.0,Importin 1,>4C,yes
Tb927.11.8230,5.316907747714982e-05,0.5406347271791969,0.2216797005209693,1.0,0.5056996100902661,hypothetical protein  conserved,G2M,yes
Tb927.11.8220,6.2289881335516675e-06,0.04352661613951799,0.023216132855741967,0.0789704181386426,1.0,aurora B kinase,>4C,yes
Tb927.2.5240,3.1116034952265796e-08,0.3829475550703282,0.3183720584170786,1.0,0.8717120715395181,pre-mRNA splicing factor 19,G2M,yes
Tb927.11.8200,1.0,0.03822492513121881,0.0,0.007501760804658842,0.0,ribosomal protein S26  putative,<2C,yes
Tb927.8.7280,3.089362444003343e-05,1.0,0.5874773036057399,0.3650088989091838,0.07722282333919327,emp24/gp25L/p24 family/GOLD  putative,G1,yes
Tb927.2.5270,2.1421828743884433e-07,0.015456065953495598,0.045468477467210826,0.05688123649315705,1.0,dynein heavy chain  putative,>4C,yes
Tb927.1.4400,0.0,1.0,0.49147899490904284,0.4295627799924604,0.007980125967324087,hypothetical protein  conserved,G1,yes
Tb927.9.13440,0.010797137179451969,0.19900069785547228,0.31809956013900065,0.30096126919532445,1.0,Flagellar Member 5,>4C,yes
Tb927.8.7220,0.04745294760221824,0.2853025458469205,0.6549978232696029,1.0,0.095419807498853,tousled-like kinase II,G2M,yes
Tb927.11.8160,3.692494339960316e-06,0.07388113186903629,0.05163320034977901,0.054682359298028387,1.0,dynein heavy chain  putative,>4C,yes
Tb927.10.12350,7.215682672578433e-05,0.2545568462589097,1.0,0.3270940983289036,0.004950189467648855,hypothetical protein  conserved,S,yes
Tb927.1.4310,6.000325102586269e-08,0.0017403026090573313,0.004462409866320628,0.005049366934059722,1.0,Flagellum attachment zone protein 2,>4C,yes
Tb927.11.8130,0.06032402435004746,1.0,0.40684824727755625,0.41279780786727205,0.20668626580040436,ATP synthase subunit H  putative,G1,yes
Tb927.10.12430,0.02175782925572976,1.0,0.7507550701655732,0.20606664365382035,0.037722799830567255,Noc2p family  putative,G1,yes
Tb927.10.12450,0.0022534081017147956,1.0,0.5240916339862258,0.3155739136900235,0.04169015538119517,SNARE domain-containing protein  putative,G1,yes
Tb927.1.4160,4.0677618848930614e-07,0.1487120435272294,0.4551468498852785,1.0,0.04215868813185584,hypothetical protein  conserved,G2M,yes
Tb927.1.4540,0.014048177712481572,0.5618177471558814,0.4370384560795833,0.46129259661888694,1.0,cyclin-like F-box protein 1A,>4C,yes
Tb927.1.4650,0.014533580645571609,0.2718558359144089,0.31049308757496585,0.9113445895314054,1.0,cyclin-like F-box protein 2,>4C,yes
Tb927.9.14160,0.004450216241505342,0.4241457200578989,0.4087848743104701,1.0,0.033524756855276706,rieske iron-sulfur protein  mitochondrial precursor,G2M,yes
Tb927.10.12130,0.0007487983731392631,0.09726411525704681,0.2073055562994329,0.5630539516236879,1.0,Ubiquitin family  putative,>4C,yes
Tb927.2.4445,0.0018026897091464405,0.35608641128338087,0.1527167519590371,1.0,0.00284706350691621,hypothetical protein  conserved,G2M,yes
Tb927.2.4460,3.3124235307506326e-05,0.5947205839268677,0.2834710229833828,1.0,0.04838170575596434,Kinetoplast ribosomal PPR-repeat containing protein 21,G2M,yes
Tb927.10.11770,0.017163683262322166,0.25884946300930256,0.4351612470616877,1.0,0.038781469598375265,succinate dehydrogenase cytochrome B subunit,G2M,yes
Tb927.2.4520,0.00017013160721211532,0.13831610958669327,0.19104726255024432,0.1418854576047487,1.0,hypothetical protein  conserved,>4C,yes
Tb927.2.4550,0.01129567551979678,1.0,0.5413378406928544,0.2665655094645997,0.06923490308538363,2'-O-ribose RNA methyltransferase SPB1 homolog,G1,yes
Tb927.2.4560,3.592876228918338e-06,1.0,0.4529396268013109,0.3357353943889852,0.23457046642434665,Rab-GTPase-TBC domain containing protein  putative,G1,yes
Tb927.2.4580,0.0033198642916027633,0.3584294248554063,0.23571893167555943,1.0,0.038570128523161246,UNC119,G2M,yes
Tb927.10.11930,0.00995402168969464,0.41955882015131085,1.0,0.5068616267948217,0.09664709832334241,beta-D-hydroxybutyrate dehydrogenase,S,yes
Tb927.1.4830,0.08175911130514256,0.061469268098715904,0.5155673057326096,1.0,0.2026949931396788,phospholipase A1,G2M,yes
Tb927.1.4800,0.0005006410584744784,0.33964349375308234,0.2487883756822056,1.0,0.040780516968712335,hypothetical protein  conserved,G2M,yes
Tb927.2.4800,0.00022217975865380094,1.0,0.5483176644373995,0.4000821636933468,0.06857704091808337,hypothetical protein  conserved,G1,yes
Tb927.2.4810,9.006219730339953e-07,0.11762068138621476,0.06074493943765353,0.12576185217416117,1.0,Component of motile flagella 5,>4C,yes
Tb927.2.4850,0.004872254975432937,0.45069669581126953,0.31001344406348363,0.6504273486082706,1.0,Phosducin  putative,>4C,yes
Tb927.11.8440,0.0012768152383266307,1.0,0.28769095039769327,0.5440121960891148,0.01418929552941277,haloacid dehalogenase-like hydrolase  putative,G1,yes
Tb927.11.8420,0.0,0.1729229094207343,0.18104042458378428,1.0,0.12398041501677019,DnaJ domain containing protein  putative,G2M,yes
Tb927.10.12050,0.0,0.4549727275922048,1.0,0.32490079111293063,0.0011945230683840134,LSU ribosomal protein  mitochondrial  putative,S,yes
Tb927.11.8390,0.0029318298157339625,0.39978357186549823,0.09286645805648563,1.0,0.029093560854121334,hypothetical protein  conserved,G2M,yes
Tb927.8.7550,0.0,1.0,0.5993485416264298,0.16504285821232878,0.13118056529895308,hypothetical protein,G1,yes
Tb927.2.5010,0.0,0.6215216238714416,0.05856516105610034,1.0,0.05838143985100943,Meiotic cell cortex C-terminal pleckstrin homology  putative,G2M,yes
Tb927.10.12110,0.2534842376010241,1.0,0.2735071180131786,0.506007097635461,0.0518090573377893,hypothetical protein  conserved,G1,yes
Tb927.11.8350,0.013746884744206276,0.28367754693310476,0.3650016065191786,1.0,0.6194603486768074,katanin p60 ATPase containing subunit A  putative,G2M,yes
Tb927.9.15050,0.0,0.0024080804480530052,0.0006537698574765136,0.08042017149340085,1.0,nexin-dynein regulatory complex 4,>4C,yes
Tb927.5.4070,1.5410438621698786e-06,1.0,0.32551414200479073,0.13997327092792347,0.00639599224231715,PrimPol-like protein 1,G1,yes
Tb927.3.5620,5.635377965758236e-05,0.16477791430686708,0.25401249444139484,1.0,0.14365652551446167,Facilitates chromatin transcription complex subunit spt16,G2M,yes
Tb927.10.9620,0.0,0.7141669710304862,0.15552278823880986,1.0,0.005346850835941326,NADH-ubiquinone oxidoreductase c,G2M,yes
Tb927.7.1890,5.667223193655376e-08,0.3550450715527491,1.0,0.3831132735204042,0.05161150479462404,hypothetical protein  conserved,S,yes
Tb927.10.9650,0.0021706115308362107,0.20754662394285617,0.37274164189088543,0.5254965066599443,1.0,Nucleoporin NUP152,>4C,yes
Tb927.10.9660,0.8913703387206359,1.0,0.5342587074990534,0.12339149314820261,0.04475796990334895,Splicing factor CRN  putative,G1,yes
Tb927.11.10640,0.03700830982750416,1.0,0.25869440609482725,0.5767442501718821,0.2868895863778484,DNA-(apurinic or apyrimidinic site) lyase  putative,G1,yes
Tb927.10.9700,0.003573921802678492,0.62000417141862,0.37075756128834075,0.5179772563000375,1.0,Flagellum attachment zone protein 22,>4C,yes
Tb927.5.3180,0.0,0.42084433862436427,0.35955198846160225,1.0,0.0863475640710367,hypothetical protein  conserved,G2M,yes
Tb927.5.3190,0.0022201674102848476,0.11316939689567168,0.4380604729935663,1.0,0.028599062022138775,hypothetical protein  conserved,G2M,yes
Tb927.10.9770,0.0007078694860313178,0.1612409789600192,0.17369632589549022,0.4119605314891331,1.0,gamma-tubulin complex component 2,>4C,yes
Tb927.5.3240,0.006076392630348848,0.45927428412315685,0.37631298601207597,1.0,0.11575144240142704,hypothetical protein  conserved,G2M,yes
Tb927.11.10520,0.01786812229572102,0.1961657631815269,1.0,0.7630185979508946,0.18857240906057116,kinetoplastid kinetochore protein 2,S,yes
Tb927.10.9820,0.008885191910979313,0.3575524924728293,1.0,0.2839137770624443,0.04250499497697046,mitochondrial intermediate peptidase,S,yes
Tb927.11.10510,0.0,1.0,0.4480233564284074,0.39327860010861715,0.0006342764401976263,ubiquinone biosynthesis methyltransferase  putative,G1,yes
Tb927.11.10430,6.912357472040993e-09,0.2789644492451528,0.21304917620824232,0.3754194938669962,1.0,hypothetical protein  conserved,>4C,yes
Tb927.11.10410,0.00013013384979919772,1.0,0.504957011654635,0.2568798744531712,0.05196131146247696,Cornichon protein  putative,G1,yes
Tb927.5.3340,0.002067015413041256,0.350383582500009,0.054386081616493546,0.18098070164451352,1.0,Mitochondrial import inner membrane translocase subunit 11,>4C,yes
Tb927.10.9980,1.81973883629882e-08,0.28814146773313604,1.0,0.3750358010407096,0.04711809809631043,hypothetical protein  conserved,S,yes
Tb927.7.1520,0.0,1.0,0.30441600577599803,0.3465210379718594,0.05681589519109786,hypothetical protein  conserved,G1,yes
Tb927.11.10350,0.00010410613312645246,0.443416084366469,0.2015576452934118,0.4181503383025374,1.0,hypothetical protein  conserved,>4C,yes
Tb927.10.10010,0.01812198173139602,0.4025727641657356,1.0,0.36474814761900437,0.02284850440566951,mRNA turnover protein 4 homolog  putative,S,yes
Tb927.5.3410,0.00015531299683622943,0.17996648869084325,1.0,0.36973888956033085,0.035625789050163274,Mitochondrial ribosomal protein L9,S,yes
Tb927.11.10300,0.023091541942996487,1.0,0.24329219668792834,0.540248657705513,0.09579197961850854,hypothetical protein  conserved,G1,yes
Tb927.7.1900,6.831773470786158e-05,1.0,0.6250420560417157,0.2268636789797129,0.05820435091989487,cdc2-related protein kinase 7  putative,G1,yes
Tb927.5.3120,0.0,0.6376897994100942,0.3281868495049757,1.0,0.001645078584725923,eukaryotic translation initiation factor 2 beta subunit  putative,G2M,yes
Tb927.11.10270,0.1371571796358459,1.0,0.6636468046643964,0.18129953700022994,0.15628419520215128,Golgi SNAP receptor complex member 1  putative,G1,yes
Tb927.10.9560,0.0,1.0,0.06219598906414781,0.9166635668906423,0.00850333088546965,oxidoreductase  putative,G1,yes
Tb927.7.2300,0.0025508280507721094,0.255838091092541,0.5593444843601169,0.469821515647537,1.0,Nucleoporin NUP132,>4C,yes
Tb927.7.2290,0.004575755402053735,0.308892178254215,0.538122865560613,1.0,0.07943075844590737,hypothetical protein  conserved,G2M,yes
